SN,timestamp,end,Status,Watts,Lumens,Temp,Voltage
SMBLB21,2020-01-12 22:00:00,2020-01-12 23:00:00,1,12.97,615.18,73.35,117
SMBLB22,2020-01-12 22:00:00,2020-01-12 23:00:00,1,13.1,397.54,79.48,120
SMBLB23,2020-01-12 22:00:00,2020-01-12 23:00:00,1,14.91,308.14,89.95,116
SMBLB1,2020-01-12 23:00:00,2020-01-13 00:00:00,0,0,0,67.33,113
SMBLB2,2020-01-12 23:00:00,2020-01-13 00:00:00,1,12.58,302.33,72.52,111
SMBLB24,2020-01-12 23:00:00,2020-01-13 00:00:00,0,0,0,83.93,110
SMBLB25,2020-01-12 23:00:00,2020-01-13 00:00:00,0,0,0,61.06,116
SMBLB3,2020-01-13 00:00:00,2020-01-13 01:00:00,1,10.19,610.67,83.11,124
SMBLB4,2020-01-13 00:00:00,2020-01-13 01:00:00,0,0,0,76.1,118
SMBLB5,2020-01-13 00:00:00,2020-01-13 01:00:00,1,19.63,737.94,74.79,116
SMBLB6,2020-01-13 00:00:00,2020-01-13 01:00:00,1,19.86,482.88,80.58,114
SMBLB10,2020-01-13 01:00:00,2020-01-13 02:00:00,0,0,0,88.63,114
SMBLB7,2020-01-13 01:00:00,2020-01-13 02:00:00,1,7.83,672.46,70.58,120
SMBLB8,2020-01-13 01:00:00,2020-01-13 02:00:00,0,0,0,74.11,113
SMBLB9,2020-01-13 01:00:00,2020-01-13 02:00:00,1,15.66,721.89,80.59,120
SMBLB11,2020-01-13 02:00:00,2020-01-13 03:00:00,1,14.2,635.36,87.58,121
SMBLB12,2020-01-13 02:00:00,2020-01-13 03:00:00,0,0,0,82.24,116
SMBLB13,2020-01-13 02:00:00,2020-01-13 03:00:00,1,8.69,332.95,61.8,119
SMBLB14,2020-01-13 02:00:00,2020-01-13 03:00:00,1,11.32,772.19,88.74,122
SMBLB15,2020-01-13 03:00:00,2020-01-13 04:00:00,1,18.44,318.79,62.91,117
SMBLB16,2020-01-13 03:00:00,2020-01-13 04:00:00,0,0,0,81.6,115
SMBLB17,2020-01-13 03:00:00,2020-01-13 04:00:00,1,5.8,789.81,81.58,119
SMBLB18,2020-01-13 03:00:00,2020-01-13 04:00:00,1,16.14,496.95,81.47,125
SMBLB19,2020-01-13 04:00:00,2020-01-13 05:00:00,0,0,0,65.81,120
SMBLB20,2020-01-13 04:00:00,2020-01-13 05:00:00,1,9.22,315.17,76.27,125
SMBLB21,2020-01-13 04:00:00,2020-01-13 05:00:00,0,0,0,62.71,112
SMBLB22,2020-01-13 04:00:00,2020-01-13 05:00:00,0,0,0,60.89,119
SMBLB1,2020-01-13 05:00:00,2020-01-13 06:00:00,1,8.27,344.38,74.95,112
SMBLB23,2020-01-13 05:00:00,2020-01-13 06:00:00,0,0,0,80.31,124
SMBLB24,2020-01-13 05:00:00,2020-01-13 06:00:00,1,17.68,338.02,79.5,117
SMBLB25,2020-01-13 05:00:00,2020-01-13 06:00:00,0,0,0,63.64,112
SMBLB2,2020-01-13 06:00:00,2020-01-13 07:00:00,0,0,0,73.91,110
SMBLB3,2020-01-13 06:00:00,2020-01-13 07:00:00,1,18.56,726.58,70.99,111
SMBLB4,2020-01-13 06:00:00,2020-01-13 07:00:00,1,16.92,710.66,77.35,115
SMBLB5,2020-01-13 06:00:00,2020-01-13 07:00:00,1,12.81,539.44,62.98,117
SMBLB6,2020-01-13 07:00:00,2020-01-13 08:00:00,1,8.74,317.44,75.61,125
SMBLB7,2020-01-13 07:00:00,2020-01-13 08:00:00,1,12.84,594.92,83.11,118
SMBLB8,2020-01-13 07:00:00,2020-01-13 08:00:00,0,0,0,78.57,117
SMBLB9,2020-01-13 07:00:00,2020-01-13 08:00:00,1,17.65,677.97,88.72,124
SMBLB10,2020-01-13 08:00:00,2020-01-13 09:00:00,0,0,0,75.38,125
SMBLB11,2020-01-13 08:00:00,2020-01-13 09:00:00,0,0,0,63.63,127
SMBLB12,2020-01-13 08:00:00,2020-01-13 09:00:00,1,11.02,652.09,84.14,116
SMBLB13,2020-01-13 08:00:00,2020-01-13 09:00:00,1,12.65,458.96,80.61,110
SMBLB14,2020-01-13 09:00:00,2020-01-13 10:00:00,1,10.89,376.83,89.15,110
SMBLB15,2020-01-13 09:00:00,2020-01-13 10:00:00,1,12.31,653.69,64.57,122
SMBLB16,2020-01-13 09:00:00,2020-01-13 10:00:00,1,10.36,517.55,88.64,116
SMBLB17,2020-01-13 09:00:00,2020-01-13 10:00:00,1,8.46,309.75,78.2,122
SMBLB18,2020-01-13 10:00:00,2020-01-13 11:00:00,0,0,0,60.83,125
SMBLB19,2020-01-13 10:00:00,2020-01-13 11:00:00,0,0,0,65.4,120
SMBLB20,2020-01-13 10:00:00,2020-01-13 11:00:00,1,17.57,346.0,74.78,129
SMBLB21,2020-01-13 10:00:00,2020-01-13 11:00:00,1,14.3,564.88,60.54,126
SMBLB22,2020-01-13 11:00:00,2020-01-13 12:00:00,1,6.84,446.39,85.13,115
SMBLB23,2020-01-13 11:00:00,2020-01-13 12:00:00,1,13.0,537.45,89.17,111
SMBLB24,2020-01-13 11:00:00,2020-01-13 12:00:00,1,5.86,402.53,62.64,121
SMBLB25,2020-01-13 11:00:00,2020-01-13 12:00:00,0,0,0,72.7,113
SMBLB1,2020-01-13 12:00:00,2020-01-13 13:00:00,1,16.71,594.03,63.25,127
SMBLB2,2020-01-13 12:00:00,2020-01-13 13:00:00,0,0,0,88.96,116
SMBLB3,2020-01-13 12:00:00,2020-01-13 13:00:00,1,16.76,692.8,81.6,128
SMBLB4,2020-01-13 12:00:00,2020-01-13 13:00:00,1,17.91,508.18,62.28,128
SMBLB5,2020-01-13 13:00:00,2020-01-13 14:00:00,1,9.36,562.1,65.07,118
SMBLB6,2020-01-13 13:00:00,2020-01-13 14:00:00,1,15.84,327.44,77.57,119
SMBLB7,2020-01-13 13:00:00,2020-01-13 14:00:00,1,7.79,745.51,61.37,114
SMBLB8,2020-01-13 13:00:00,2020-01-13 14:00:00,1,19.26,537.87,82.29,116
SMBLB10,2020-01-13 14:00:00,2020-01-13 15:00:00,1,10.66,648.27,85.7,129
SMBLB11,2020-01-13 14:00:00,2020-01-13 15:00:00,0,0,0,62.36,117
SMBLB12,2020-01-13 14:00:00,2020-01-13 15:00:00,1,15.16,613.75,74.95,115
SMBLB9,2020-01-13 14:00:00,2020-01-13 15:00:00,0,0,0,86.65,129
SMBLB13,2020-01-13 15:00:00,2020-01-13 16:00:00,1,19.91,428.42,70.38,129
SMBLB14,2020-01-13 15:00:00,2020-01-13 16:00:00,1,5.16,316.67,81.6,116
SMBLB15,2020-01-13 15:00:00,2020-01-13 16:00:00,1,18.19,778.87,68.67,117
SMBLB16,2020-01-13 15:00:00,2020-01-13 16:00:00,1,15.68,756.11,61.06,110
SMBLB17,2020-01-13 16:00:00,2020-01-13 17:00:00,1,15.36,436.61,70.8,129
SMBLB18,2020-01-13 16:00:00,2020-01-13 17:00:00,0,0,0,87.57,123
SMBLB19,2020-01-13 16:00:00,2020-01-13 17:00:00,0,0,0,66.67,112
SMBLB20,2020-01-13 16:00:00,2020-01-13 17:00:00,0,0,0,76.49,126
SMBLB21,2020-01-13 17:00:00,2020-01-13 18:00:00,1,16.07,393.83,65.58,121
SMBLB22,2020-01-13 17:00:00,2020-01-13 18:00:00,1,11.6,451.97,71.41,120
SMBLB23,2020-01-13 17:00:00,2020-01-13 18:00:00,1,15.29,456.09,88.84,119
SMBLB24,2020-01-13 17:00:00,2020-01-13 18:00:00,0,0,0,83.13,119
SMBLB1,2020-01-13 18:00:00,2020-01-13 19:00:00,1,18.84,788.57,77.98,129
SMBLB2,2020-01-13 18:00:00,2020-01-13 19:00:00,1,13.22,738.83,79.93,119
SMBLB25,2020-01-13 18:00:00,2020-01-13 19:00:00,1,9.77,729.79,76.42,122
SMBLB3,2020-01-13 18:00:00,2020-01-13 19:00:00,1,16.0,534.64,68.89,117
SMBLB4,2020-01-13 19:00:00,2020-01-13 20:00:00,1,19.99,731.13,63.25,124
SMBLB5,2020-01-13 19:00:00,2020-01-13 20:00:00,1,18.1,334.1,70.46,114
SMBLB6,2020-01-13 19:00:00,2020-01-13 20:00:00,1,17.61,429.46,77.41,126
SMBLB7,2020-01-13 19:00:00,2020-01-13 20:00:00,1,16.53,704.49,60.18,114
SMBLB10,2020-01-13 20:00:00,2020-01-13 21:00:00,1,18.73,726.28,64.97,126
SMBLB11,2020-01-13 20:00:00,2020-01-13 21:00:00,0,0,0,82.01,121
SMBLB8,2020-01-13 20:00:00,2020-01-13 21:00:00,1,14.83,429.83,88.62,111
SMBLB9,2020-01-13 20:00:00,2020-01-13 21:00:00,1,14.59,343.67,82.16,114
SMBLB12,2020-01-13 21:00:00,2020-01-13 22:00:00,0,0,0,65.37,127
SMBLB13,2020-01-13 21:00:00,2020-01-13 22:00:00,1,9.59,369.37,75.79,126
SMBLB14,2020-01-13 21:00:00,2020-01-13 22:00:00,1,7.79,707.92,65.74,110
SMBLB15,2020-01-13 21:00:00,2020-01-13 22:00:00,0,0,0,87.41,118
SMBLB16,2020-01-13 22:00:00,2020-01-13 23:00:00,0,0,0,77.13,117
SMBLB17,2020-01-13 22:00:00,2020-01-13 23:00:00,1,6.04,587.34,89.67,119
SMBLB18,2020-01-13 22:00:00,2020-01-13 23:00:00,1,8.44,355.53,78.09,119
SMBLB19,2020-01-13 22:00:00,2020-01-13 23:00:00,1,8.86,382.18,83.42,123
SMBLB20,2020-01-13 23:00:00,2020-01-14 00:00:00,0,0,0,60.18,121
SMBLB21,2020-01-13 23:00:00,2020-01-14 00:00:00,1,14.74,523.33,88.35,126
SMBLB22,2020-01-13 23:00:00,2020-01-14 00:00:00,0,0,0,73.8,110
SMBLB23,2020-01-13 23:00:00,2020-01-14 00:00:00,1,9.56,368.89,78.12,128
SMBLB1,2020-01-14 00:00:00,2020-01-14 01:00:00,1,13.6,738.64,67.09,122
SMBLB2,2020-01-14 00:00:00,2020-01-14 01:00:00,1,16.71,568.62,80.94,116
SMBLB24,2020-01-14 00:00:00,2020-01-14 01:00:00,1,16.65,712.1,80.58,119
SMBLB25,2020-01-14 00:00:00,2020-01-14 01:00:00,1,6.32,340.52,79.81,118
SMBLB3,2020-01-14 01:00:00,2020-01-14 02:00:00,1,18.53,322.36,78.81,128
SMBLB4,2020-01-14 01:00:00,2020-01-14 02:00:00,1,19.42,380.46,87.63,122
SMBLB5,2020-01-14 01:00:00,2020-01-14 02:00:00,1,16.29,345.07,87.77,125
SMBLB6,2020-01-14 01:00:00,2020-01-14 02:00:00,1,7.71,604.43,73.73,110
SMBLB10,2020-01-14 02:00:00,2020-01-14 03:00:00,1,10.52,495.93,89.59,121
SMBLB7,2020-01-14 02:00:00,2020-01-14 03:00:00,1,18.05,601.88,81.71,126
SMBLB8,2020-01-14 02:00:00,2020-01-14 03:00:00,1,15.39,624.6,61.4,115
SMBLB9,2020-01-14 02:00:00,2020-01-14 03:00:00,1,15.09,757.71,79.61,111
SMBLB11,2020-01-14 03:00:00,2020-01-14 04:00:00,0,0,0,65.87,110
SMBLB12,2020-01-14 03:00:00,2020-01-14 04:00:00,0,0,0,87.27,115
SMBLB13,2020-01-14 03:00:00,2020-01-14 04:00:00,0,0,0,74.22,129
SMBLB14,2020-01-14 03:00:00,2020-01-14 04:00:00,1,8.52,668.43,77.8,110
SMBLB15,2020-01-14 04:00:00,2020-01-14 05:00:00,1,17.89,680.42,64.0,124
SMBLB16,2020-01-14 04:00:00,2020-01-14 05:00:00,1,17.54,655.42,85.51,117
SMBLB17,2020-01-14 04:00:00,2020-01-14 05:00:00,1,19.82,476.53,82.09,121
SMBLB18,2020-01-14 04:00:00,2020-01-14 05:00:00,0,0,0,78.51,116
SMBLB19,2020-01-14 05:00:00,2020-01-14 06:00:00,0,0,0,71.96,121
SMBLB20,2020-01-14 05:00:00,2020-01-14 06:00:00,1,10.22,368.54,62.73,116
SMBLB21,2020-01-14 05:00:00,2020-01-14 06:00:00,1,10.77,468.06,77.34,127
SMBLB22,2020-01-14 05:00:00,2020-01-14 06:00:00,1,7.71,607.4,78.88,116
SMBLB1,2020-01-14 06:00:00,2020-01-14 07:00:00,1,10.72,425.79,85.06,119
SMBLB23,2020-01-14 06:00:00,2020-01-14 07:00:00,0,0,0,72.52,116
SMBLB24,2020-01-14 06:00:00,2020-01-14 07:00:00,1,14.32,418.23,71.51,128
SMBLB25,2020-01-14 06:00:00,2020-01-14 07:00:00,0,0,0,63.75,125
SMBLB2,2020-01-14 07:00:00,2020-01-14 08:00:00,1,14.43,673.54,78.29,122
SMBLB3,2020-01-14 07:00:00,2020-01-14 08:00:00,1,6.05,591.25,74.59,116
SMBLB4,2020-01-14 07:00:00,2020-01-14 08:00:00,1,15.59,366.83,85.96,123
SMBLB5,2020-01-14 07:00:00,2020-01-14 08:00:00,1,11.16,506.08,70.02,115
SMBLB6,2020-01-14 08:00:00,2020-01-14 09:00:00,0,0,0,80.42,115
SMBLB7,2020-01-14 08:00:00,2020-01-14 09:00:00,0,0,0,65.66,113
SMBLB8,2020-01-14 08:00:00,2020-01-14 09:00:00,1,14.2,518.72,85.36,116
SMBLB9,2020-01-14 08:00:00,2020-01-14 09:00:00,0,0,0,82.76,115
SMBLB10,2020-01-14 09:00:00,2020-01-14 10:00:00,1,16.92,656.77,80.21,121
SMBLB11,2020-01-14 09:00:00,2020-01-14 10:00:00,1,17.8,403.48,70.45,110
SMBLB12,2020-01-14 09:00:00,2020-01-14 10:00:00,1,6.87,345.87,67.75,122
SMBLB13,2020-01-14 09:00:00,2020-01-14 10:00:00,1,11.28,743.47,85.39,129
SMBLB14,2020-01-14 10:00:00,2020-01-14 11:00:00,1,11.36,662.45,64.42,116
SMBLB15,2020-01-14 10:00:00,2020-01-14 11:00:00,1,16.02,499.34,74.69,113
SMBLB16,2020-01-14 10:00:00,2020-01-14 11:00:00,0,0,0,64.36,125
SMBLB17,2020-01-14 10:00:00,2020-01-14 11:00:00,1,9.89,637.29,68.55,128
SMBLB18,2020-01-14 11:00:00,2020-01-14 12:00:00,1,9.71,688.3,70.48,126
SMBLB19,2020-01-14 11:00:00,2020-01-14 12:00:00,1,9.2,572.82,76.3,117
SMBLB20,2020-01-14 11:00:00,2020-01-14 12:00:00,1,7.37,397.25,77.94,124
SMBLB21,2020-01-14 11:00:00,2020-01-14 12:00:00,1,7.03,372.13,73.97,122
SMBLB22,2020-01-14 12:00:00,2020-01-14 13:00:00,1,9.2,740.28,89.34,124
SMBLB23,2020-01-14 12:00:00,2020-01-14 13:00:00,1,18.59,556.6,67.35,125
SMBLB24,2020-01-14 12:00:00,2020-01-14 13:00:00,1,14.5,450.78,84.82,124
SMBLB25,2020-01-14 12:00:00,2020-01-14 13:00:00,1,13.57,575.25,76.45,121
SMBLB1,2020-01-14 13:00:00,2020-01-14 14:00:00,1,7.05,744.81,82.06,128
SMBLB2,2020-01-14 13:00:00,2020-01-14 14:00:00,1,5.94,604.78,85.45,126
SMBLB3,2020-01-14 13:00:00,2020-01-14 14:00:00,1,19.61,666.3,69.99,115
SMBLB4,2020-01-14 13:00:00,2020-01-14 14:00:00,1,14.18,674.83,68.72,117
SMBLB5,2020-01-14 14:00:00,2020-01-14 15:00:00,1,14.93,318.43,63.94,113
SMBLB6,2020-01-14 14:00:00,2020-01-14 15:00:00,1,19.22,479.4,68.1,114
SMBLB7,2020-01-14 14:00:00,2020-01-14 15:00:00,1,17.49,441.45,82.12,111
SMBLB8,2020-01-14 14:00:00,2020-01-14 15:00:00,1,14.92,610.91,89.76,110
SMBLB10,2020-01-14 15:00:00,2020-01-14 16:00:00,1,9.94,568.14,75.28,128
SMBLB11,2020-01-14 15:00:00,2020-01-14 16:00:00,0,0,0,74.17,120
SMBLB12,2020-01-14 15:00:00,2020-01-14 16:00:00,0,0,0,62.58,110
SMBLB9,2020-01-14 15:00:00,2020-01-14 16:00:00,1,14.3,506.66,72.03,111
SMBLB13,2020-01-14 16:00:00,2020-01-14 17:00:00,1,16.47,344.87,89.23,114
SMBLB14,2020-01-14 16:00:00,2020-01-14 17:00:00,1,8.12,415.5,69.51,110
SMBLB15,2020-01-14 16:00:00,2020-01-14 17:00:00,0,0,0,63.9,125
SMBLB16,2020-01-14 16:00:00,2020-01-14 17:00:00,0,0,0,84.17,128
SMBLB17,2020-01-14 17:00:00,2020-01-14 18:00:00,0,0,0,79.99,114
SMBLB18,2020-01-14 17:00:00,2020-01-14 18:00:00,1,10.36,613.71,80.01,128
SMBLB19,2020-01-14 17:00:00,2020-01-14 18:00:00,0,0,0,69.68,110
SMBLB20,2020-01-14 17:00:00,2020-01-14 18:00:00,1,6.06,691.96,80.67,124
SMBLB21,2020-01-14 18:00:00,2020-01-14 19:00:00,1,16.18,711.0,62.84,115
SMBLB22,2020-01-14 18:00:00,2020-01-14 19:00:00,1,14.63,479.94,75.44,116
SMBLB23,2020-01-14 18:00:00,2020-01-14 19:00:00,0,0,0,64.68,121
SMBLB24,2020-01-14 18:00:00,2020-01-14 19:00:00,1,16.71,745.54,87.18,126
SMBLB1,2020-01-14 19:00:00,2020-01-14 20:00:00,0,0,0,61.2,125
SMBLB2,2020-01-14 19:00:00,2020-01-14 20:00:00,1,17.71,394.68,74.07,114
SMBLB25,2020-01-14 19:00:00,2020-01-14 20:00:00,1,16.75,684.28,66.58,124
SMBLB3,2020-01-14 19:00:00,2020-01-14 20:00:00,0,0,0,68.12,117
SMBLB4,2020-01-14 20:00:00,2020-01-14 21:00:00,1,18.88,705.72,85.31,125
SMBLB5,2020-01-14 20:00:00,2020-01-14 21:00:00,1,16.38,745.69,62.32,127
SMBLB6,2020-01-14 20:00:00,2020-01-14 21:00:00,1,11.68,697.66,66.41,121
SMBLB7,2020-01-14 20:00:00,2020-01-14 21:00:00,0,0,0,80.12,110
SMBLB10,2020-01-14 21:00:00,2020-01-14 22:00:00,1,13.69,758.68,64.35,123
SMBLB11,2020-01-14 21:00:00,2020-01-14 22:00:00,0,0,0,68.32,113
SMBLB8,2020-01-14 21:00:00,2020-01-14 22:00:00,1,10.38,576.44,87.83,117
SMBLB9,2020-01-14 21:00:00,2020-01-14 22:00:00,1,5.71,363.18,79.94,124
SMBLB12,2020-01-14 22:00:00,2020-01-14 23:00:00,1,6.65,428.34,62.44,122
SMBLB13,2020-01-14 22:00:00,2020-01-14 23:00:00,0,0,0,82.97,110
SMBLB14,2020-01-14 22:00:00,2020-01-14 23:00:00,1,17.25,684.52,76.19,123
SMBLB15,2020-01-14 22:00:00,2020-01-14 23:00:00,1,15.26,681.75,74.44,110
SMBLB16,2020-01-14 23:00:00,2020-01-15 00:00:00,1,11.68,720.13,64.56,114
SMBLB17,2020-01-14 23:00:00,2020-01-15 00:00:00,1,14.01,337.76,88.17,128
SMBLB18,2020-01-14 23:00:00,2020-01-15 00:00:00,1,8.03,428.06,73.25,127
SMBLB19,2020-01-14 23:00:00,2020-01-15 00:00:00,1,9.83,725.81,80.8,123
SMBLB20,2020-01-15 00:00:00,2020-01-15 01:00:00,1,16.31,430.77,66.02,118
SMBLB21,2020-01-15 00:00:00,2020-01-15 01:00:00,1,6.34,782.66,61.03,118
SMBLB22,2020-01-15 00:00:00,2020-01-15 01:00:00,1,6.96,494.91,85.62,126
SMBLB23,2020-01-15 00:00:00,2020-01-15 01:00:00,1,14.4,615.8,69.95,117
SMBLB1,2020-01-15 01:00:00,2020-01-15 02:00:00,1,13.94,303.03,63.83,125
SMBLB2,2020-01-15 01:00:00,2020-01-15 02:00:00,1,9.94,335.07,76.56,128
SMBLB24,2020-01-15 01:00:00,2020-01-15 02:00:00,1,16.66,317.97,86.6,125
SMBLB25,2020-01-15 01:00:00,2020-01-15 02:00:00,0,0,0,79.95,129
SMBLB3,2020-01-15 02:00:00,2020-01-15 03:00:00,1,14.69,710.39,80.63,123
SMBLB4,2020-01-15 02:00:00,2020-01-15 03:00:00,1,9.2,659.44,69.12,121
SMBLB5,2020-01-15 02:00:00,2020-01-15 03:00:00,1,14.96,682.12,60.44,110
SMBLB6,2020-01-15 02:00:00,2020-01-15 03:00:00,0,0,0,61.37,120
SMBLB10,2020-01-15 03:00:00,2020-01-15 04:00:00,1,19.94,638.85,84.39,128
SMBLB7,2020-01-15 03:00:00,2020-01-15 04:00:00,0,0,0,82.96,119
SMBLB8,2020-01-15 03:00:00,2020-01-15 04:00:00,1,10.79,391.54,75.0,127
SMBLB9,2020-01-15 03:00:00,2020-01-15 04:00:00,1,14.2,661.94,77.88,125
SMBLB11,2020-01-15 04:00:00,2020-01-15 05:00:00,0,0,0,73.98,118
SMBLB12,2020-01-15 04:00:00,2020-01-15 05:00:00,1,5.71,440.46,62.41,111
SMBLB13,2020-01-15 04:00:00,2020-01-15 05:00:00,1,14.42,756.3,63.9,113
SMBLB14,2020-01-15 04:00:00,2020-01-15 05:00:00,0,0,0,83.31,117
SMBLB15,2020-01-15 05:00:00,2020-01-15 06:00:00,1,10.14,311.08,78.22,119
SMBLB16,2020-01-15 05:00:00,2020-01-15 06:00:00,0,0,0,61.33,112
SMBLB17,2020-01-15 05:00:00,2020-01-15 06:00:00,1,5.26,434.92,75.02,119
SMBLB18,2020-01-15 05:00:00,2020-01-15 06:00:00,0,0,0,85.61,122
SMBLB19,2020-01-15 06:00:00,2020-01-15 07:00:00,1,8.73,738.56,75.06,127
SMBLB20,2020-01-15 06:00:00,2020-01-15 07:00:00,1,18.82,423.08,77.06,119
SMBLB21,2020-01-15 06:00:00,2020-01-15 07:00:00,0,0,0,61.07,118
SMBLB22,2020-01-15 06:00:00,2020-01-15 07:00:00,1,10.39,603.2,82.77,113
SMBLB1,2020-01-15 07:00:00,2020-01-15 08:00:00,1,17.82,633.76,61.78,115
SMBLB23,2020-01-15 07:00:00,2020-01-15 08:00:00,1,6.93,486.8,75.56,110
SMBLB24,2020-01-15 07:00:00,2020-01-15 08:00:00,0,0,0,83.41,116
SMBLB25,2020-01-15 07:00:00,2020-01-15 08:00:00,0,0,0,68.73,113
SMBLB2,2020-01-15 08:00:00,2020-01-15 09:00:00,0,0,0,88.71,128
SMBLB3,2020-01-15 08:00:00,2020-01-15 09:00:00,1,16.06,318.14,88.56,118
SMBLB4,2020-01-15 08:00:00,2020-01-15 09:00:00,1,15.9,396.01,75.96,122
SMBLB5,2020-01-15 08:00:00,2020-01-15 09:00:00,0,0,0,79.82,111
SMBLB6,2020-01-15 09:00:00,2020-01-15 10:00:00,1,7.31,713.69,87.13,128
SMBLB7,2020-01-15 09:00:00,2020-01-15 10:00:00,1,16.92,663.56,84.48,119
SMBLB8,2020-01-15 09:00:00,2020-01-15 10:00:00,1,11.29,303.1,75.7,120
SMBLB9,2020-01-15 09:00:00,2020-01-15 10:00:00,1,10.67,455.92,67.9,114
SMBLB10,2020-01-15 10:00:00,2020-01-15 11:00:00,0,0,0,67.9,127
SMBLB11,2020-01-15 10:00:00,2020-01-15 11:00:00,0,0,0,84.13,110
SMBLB12,2020-01-15 10:00:00,2020-01-15 11:00:00,1,9.75,722.53,80.31,111
SMBLB13,2020-01-15 10:00:00,2020-01-15 11:00:00,1,8.47,343.91,60.04,129
SMBLB14,2020-01-15 11:00:00,2020-01-15 12:00:00,0,0,0,60.29,125
SMBLB15,2020-01-15 11:00:00,2020-01-15 12:00:00,1,15.77,795.67,72.49,126
SMBLB16,2020-01-15 11:00:00,2020-01-15 12:00:00,1,17.32,339.88,73.03,114
SMBLB17,2020-01-15 11:00:00,2020-01-15 12:00:00,0,0,0,75.58,123
SMBLB18,2020-01-15 12:00:00,2020-01-15 13:00:00,0,0,0,64.67,111
SMBLB19,2020-01-15 12:00:00,2020-01-15 13:00:00,0,0,0,72.51,111
SMBLB20,2020-01-15 12:00:00,2020-01-15 13:00:00,1,12.62,618.03,72.54,128
SMBLB21,2020-01-15 12:00:00,2020-01-15 13:00:00,1,8.37,432.97,80.2,127
SMBLB22,2020-01-15 13:00:00,2020-01-15 14:00:00,1,16.71,496.57,69.57,116
SMBLB23,2020-01-15 13:00:00,2020-01-15 14:00:00,1,15.88,544.93,73.79,112
SMBLB24,2020-01-15 13:00:00,2020-01-15 14:00:00,0,0,0,77.97,114
SMBLB25,2020-01-15 13:00:00,2020-01-15 14:00:00,0,0,0,61.72,115
SMBLB1,2020-01-15 14:00:00,2020-01-15 15:00:00,1,6.16,401.63,68.26,125
SMBLB2,2020-01-15 14:00:00,2020-01-15 15:00:00,0,0,0,68.13,113
SMBLB3,2020-01-15 14:00:00,2020-01-15 15:00:00,1,18.01,365.01,74.53,115
SMBLB4,2020-01-15 14:00:00,2020-01-15 15:00:00,1,8.65,530.53,86.23,119
SMBLB5,2020-01-15 15:00:00,2020-01-15 16:00:00,1,15.83,723.52,60.07,121
SMBLB6,2020-01-15 15:00:00,2020-01-15 16:00:00,0,0,0,72.66,122
SMBLB7,2020-01-15 15:00:00,2020-01-15 16:00:00,1,6.41,315.45,83.31,126
SMBLB8,2020-01-15 15:00:00,2020-01-15 16:00:00,1,7.49,524.08,76.46,124
SMBLB10,2020-01-15 16:00:00,2020-01-15 17:00:00,1,8.87,523.8,63.05,121
SMBLB11,2020-01-15 16:00:00,2020-01-15 17:00:00,0,0,0,73.64,121
SMBLB12,2020-01-15 16:00:00,2020-01-15 17:00:00,0,0,0,83.3,127
SMBLB9,2020-01-15 16:00:00,2020-01-15 17:00:00,0,0,0,89.34,119
SMBLB13,2020-01-15 17:00:00,2020-01-15 18:00:00,1,15.62,759.91,70.2,126
SMBLB14,2020-01-15 17:00:00,2020-01-15 18:00:00,1,6.06,398.28,77.45,121
SMBLB15,2020-01-15 17:00:00,2020-01-15 18:00:00,0,0,0,78.94,129
SMBLB16,2020-01-15 17:00:00,2020-01-15 18:00:00,1,5.67,689.27,80.49,118
SMBLB17,2020-01-15 18:00:00,2020-01-15 19:00:00,1,14.59,324.28,85.46,122
SMBLB18,2020-01-15 18:00:00,2020-01-15 19:00:00,0,0,0,75.83,122
SMBLB19,2020-01-15 18:00:00,2020-01-15 19:00:00,1,19.6,423.53,71.08,118
SMBLB20,2020-01-15 18:00:00,2020-01-15 19:00:00,0,0,0,71.84,111
SMBLB21,2020-01-15 19:00:00,2020-01-15 20:00:00,1,6.69,325.64,85.28,115
SMBLB22,2020-01-15 19:00:00,2020-01-15 20:00:00,1,13.08,709.33,77.54,125
SMBLB23,2020-01-15 19:00:00,2020-01-15 20:00:00,1,7.58,335.77,63.69,112
SMBLB24,2020-01-15 19:00:00,2020-01-15 20:00:00,1,10.66,730.21,64.35,127
SMBLB1,2020-01-15 20:00:00,2020-01-15 21:00:00,1,10.97,367.24,71.18,124
SMBLB2,2020-01-15 20:00:00,2020-01-15 21:00:00,1,10.77,573.72,66.94,126
SMBLB25,2020-01-15 20:00:00,2020-01-15 21:00:00,1,5.85,487.44,66.64,127
SMBLB3,2020-01-15 20:00:00,2020-01-15 21:00:00,1,18.91,717.15,89.28,128
SMBLB4,2020-01-15 21:00:00,2020-01-15 22:00:00,0,0,0,64.5,117
SMBLB5,2020-01-15 21:00:00,2020-01-15 22:00:00,0,0,0,63.44,126
SMBLB6,2020-01-15 21:00:00,2020-01-15 22:00:00,1,6.5,533.1,77.41,127
SMBLB7,2020-01-15 21:00:00,2020-01-15 22:00:00,1,15.11,759.93,63.61,125
SMBLB10,2020-01-15 22:00:00,2020-01-15 23:00:00,1,6.92,483.97,60.86,120
SMBLB11,2020-01-15 22:00:00,2020-01-15 23:00:00,1,9.26,445.48,73.16,111
SMBLB8,2020-01-15 22:00:00,2020-01-15 23:00:00,1,18.14,607.13,65.62,124
SMBLB9,2020-01-15 22:00:00,2020-01-15 23:00:00,1,19.81,409.97,89.0,129
SMBLB12,2020-01-15 23:00:00,2020-01-16 00:00:00,1,9.11,685.9,64.57,119
