SN,timestamp,end,Status,Watts,Lumens,Temp,Voltage
SMBLB51,2020-02-19 05:00:00,2020-02-19 06:00:00,0,0,0,77.23,118
SMBLB52,2020-02-19 05:00:00,2020-02-19 06:00:00,1,13.96,790.78,88.3,112
SMBLB53,2020-02-19 05:00:00,2020-02-19 06:00:00,1,8.46,362.79,68.72,114
SMBLB75,2020-02-19 05:00:00,2020-02-19 06:00:00,0,0,0,84.38,114
SMBLB54,2020-02-19 06:00:00,2020-02-19 07:00:00,0,0,0,61.27,110
SMBLB55,2020-02-19 06:00:00,2020-02-19 07:00:00,1,6.24,561.22,81.34,112
SMBLB56,2020-02-19 06:00:00,2020-02-19 07:00:00,0,0,0,60.64,123
SMBLB57,2020-02-19 06:00:00,2020-02-19 07:00:00,1,18.62,443.06,71.98,110
SMBLB58,2020-02-19 07:00:00,2020-02-19 08:00:00,0,0,0,64.12,127
SMBLB59,2020-02-19 07:00:00,2020-02-19 08:00:00,1,18.35,673.16,67.3,110
SMBLB60,2020-02-19 07:00:00,2020-02-19 08:00:00,1,15.98,318.06,71.05,128
SMBLB61,2020-02-19 07:00:00,2020-02-19 08:00:00,1,19.26,457.72,82.97,129
SMBLB62,2020-02-19 08:00:00,2020-02-19 09:00:00,0,0,0,88.33,116
SMBLB63,2020-02-19 08:00:00,2020-02-19 09:00:00,1,10.22,476.82,87.74,122
SMBLB64,2020-02-19 08:00:00,2020-02-19 09:00:00,1,9.49,765.52,66.62,118
SMBLB65,2020-02-19 08:00:00,2020-02-19 09:00:00,0,0,0,65.31,114
SMBLB66,2020-02-19 09:00:00,2020-02-19 10:00:00,1,18.0,329.76,68.6,121
SMBLB67,2020-02-19 09:00:00,2020-02-19 10:00:00,1,17.38,614.62,71.18,126
SMBLB68,2020-02-19 09:00:00,2020-02-19 10:00:00,0,0,0,77.42,110
SMBLB69,2020-02-19 09:00:00,2020-02-19 10:00:00,1,10.97,632.94,71.99,116
SMBLB70,2020-02-19 10:00:00,2020-02-19 11:00:00,1,8.46,444.45,79.16,129
SMBLB71,2020-02-19 10:00:00,2020-02-19 11:00:00,1,9.1,752.21,60.31,127
SMBLB72,2020-02-19 10:00:00,2020-02-19 11:00:00,0,0,0,65.47,112
SMBLB73,2020-02-19 10:00:00,2020-02-19 11:00:00,1,6.17,544.43,76.51,111
SMBLB51,2020-02-19 11:00:00,2020-02-19 12:00:00,0,0,0,73.98,112
SMBLB52,2020-02-19 11:00:00,2020-02-19 12:00:00,0,0,0,89.68,116
SMBLB74,2020-02-19 11:00:00,2020-02-19 12:00:00,1,11.84,406.48,77.43,124
SMBLB75,2020-02-19 11:00:00,2020-02-19 12:00:00,1,10.3,492.32,61.36,117
SMBLB53,2020-02-19 12:00:00,2020-02-19 13:00:00,1,11.87,586.19,75.82,113
SMBLB54,2020-02-19 12:00:00,2020-02-19 13:00:00,1,9.73,758.84,82.5,121
SMBLB55,2020-02-19 12:00:00,2020-02-19 13:00:00,1,19.82,698.92,69.57,115
SMBLB56,2020-02-19 12:00:00,2020-02-19 13:00:00,0,0,0,72.97,123
SMBLB57,2020-02-19 13:00:00,2020-02-19 14:00:00,1,14.03,789.06,77.22,125
SMBLB58,2020-02-19 13:00:00,2020-02-19 14:00:00,1,6.82,600.95,88.28,127
SMBLB59,2020-02-19 13:00:00,2020-02-19 14:00:00,1,9.07,756.34,64.44,120
SMBLB60,2020-02-19 13:00:00,2020-02-19 14:00:00,0,0,0,72.49,113
SMBLB61,2020-02-19 14:00:00,2020-02-19 15:00:00,1,19.97,760.26,73.15,114
SMBLB62,2020-02-19 14:00:00,2020-02-19 15:00:00,1,9.34,755.22,83.46,120
SMBLB63,2020-02-19 14:00:00,2020-02-19 15:00:00,1,7.34,352.07,73.92,123
SMBLB64,2020-02-19 14:00:00,2020-02-19 15:00:00,1,18.21,398.08,74.67,122
SMBLB65,2020-02-19 15:00:00,2020-02-19 16:00:00,1,11.02,551.61,71.23,111
SMBLB66,2020-02-19 15:00:00,2020-02-19 16:00:00,1,12.55,653.21,62.65,115
SMBLB67,2020-02-19 15:00:00,2020-02-19 16:00:00,1,12.97,631.76,80.57,125
SMBLB68,2020-02-19 15:00:00,2020-02-19 16:00:00,0,0,0,66.56,122
SMBLB69,2020-02-19 16:00:00,2020-02-19 17:00:00,1,7.91,379.52,68.96,113
SMBLB70,2020-02-19 16:00:00,2020-02-19 17:00:00,0,0,0,86.64,117
SMBLB71,2020-02-19 16:00:00,2020-02-19 17:00:00,0,0,0,63.95,122
SMBLB72,2020-02-19 16:00:00,2020-02-19 17:00:00,1,19.85,742.09,81.57,119
SMBLB51,2020-02-19 17:00:00,2020-02-19 18:00:00,1,8.04,321.67,78.73,110
SMBLB73,2020-02-19 17:00:00,2020-02-19 18:00:00,1,17.49,394.15,78.92,125
SMBLB74,2020-02-19 17:00:00,2020-02-19 18:00:00,0,0,0,85.88,113
SMBLB75,2020-02-19 17:00:00,2020-02-19 18:00:00,1,18.91,388.53,67.77,112
SMBLB52,2020-02-19 18:00:00,2020-02-19 19:00:00,1,18.12,643.6,79.79,113
SMBLB53,2020-02-19 18:00:00,2020-02-19 19:00:00,1,19.24,367.35,62.64,115
SMBLB54,2020-02-19 18:00:00,2020-02-19 19:00:00,0,0,0,73.05,127
SMBLB55,2020-02-19 18:00:00,2020-02-19 19:00:00,0,0,0,84.97,119
SMBLB56,2020-02-19 19:00:00,2020-02-19 20:00:00,0,0,0,87.64,127
SMBLB57,2020-02-19 19:00:00,2020-02-19 20:00:00,1,13.86,485.75,85.27,126
SMBLB58,2020-02-19 19:00:00,2020-02-19 20:00:00,1,17.09,773.48,71.9,127
SMBLB59,2020-02-19 19:00:00,2020-02-19 20:00:00,1,18.02,779.48,68.34,127
SMBLB60,2020-02-19 20:00:00,2020-02-19 21:00:00,1,14.36,452.61,81.92,125
SMBLB61,2020-02-19 20:00:00,2020-02-19 21:00:00,0,0,0,61.35,111
SMBLB62,2020-02-19 20:00:00,2020-02-19 21:00:00,0,0,0,78.28,115
SMBLB63,2020-02-19 20:00:00,2020-02-19 21:00:00,1,13.73,423.08,65.16,129
SMBLB64,2020-02-19 21:00:00,2020-02-19 22:00:00,1,17.11,764.53,71.06,117
SMBLB65,2020-02-19 21:00:00,2020-02-19 22:00:00,1,8.2,529.63,78.46,129
SMBLB66,2020-02-19 21:00:00,2020-02-19 22:00:00,1,16.65,523.49,67.26,118
SMBLB67,2020-02-19 21:00:00,2020-02-19 22:00:00,1,6.35,607.42,79.08,128
SMBLB68,2020-02-19 22:00:00,2020-02-19 23:00:00,1,16.75,677.7,84.78,113
SMBLB69,2020-02-19 22:00:00,2020-02-19 23:00:00,0,0,0,68.83,122
SMBLB70,2020-02-19 22:00:00,2020-02-19 23:00:00,1,15.7,557.13,68.45,126
SMBLB71,2020-02-19 22:00:00,2020-02-19 23:00:00,1,12.13,457.46,67.86,111
SMBLB72,2020-02-19 23:00:00,2020-02-20 00:00:00,0,0,0,85.9,114
SMBLB73,2020-02-19 23:00:00,2020-02-20 00:00:00,1,11.64,350.67,84.02,123
SMBLB74,2020-02-19 23:00:00,2020-02-20 00:00:00,1,10.53,725.49,78.51,119
SMBLB75,2020-02-19 23:00:00,2020-02-20 00:00:00,1,14.04,715.5,77.33,112
SMBLB51,2020-02-20 00:00:00,2020-02-20 01:00:00,1,16.38,348.87,73.67,121
SMBLB52,2020-02-20 00:00:00,2020-02-20 01:00:00,1,7.8,522.39,85.03,118
SMBLB53,2020-02-20 00:00:00,2020-02-20 01:00:00,0,0,0,71.05,128
SMBLB54,2020-02-20 00:00:00,2020-02-20 01:00:00,1,17.5,741.88,60.9,128
SMBLB55,2020-02-20 01:00:00,2020-02-20 02:00:00,1,17.15,626.11,85.33,124
SMBLB56,2020-02-20 01:00:00,2020-02-20 02:00:00,1,8.44,343.78,88.61,111
SMBLB57,2020-02-20 01:00:00,2020-02-20 02:00:00,1,5.11,643.18,66.04,115
SMBLB58,2020-02-20 01:00:00,2020-02-20 02:00:00,1,17.94,463.65,73.75,120
SMBLB59,2020-02-20 02:00:00,2020-02-20 03:00:00,1,5.22,423.3,83.84,110
SMBLB60,2020-02-20 02:00:00,2020-02-20 03:00:00,1,8.45,570.8,83.43,114
SMBLB61,2020-02-20 02:00:00,2020-02-20 03:00:00,1,15.15,762.89,78.79,117
SMBLB62,2020-02-20 02:00:00,2020-02-20 03:00:00,1,5.7,754.09,76.42,126
SMBLB63,2020-02-20 03:00:00,2020-02-20 04:00:00,1,8.18,316.02,85.03,120
SMBLB64,2020-02-20 03:00:00,2020-02-20 04:00:00,1,17.78,783.55,70.21,114
SMBLB65,2020-02-20 03:00:00,2020-02-20 04:00:00,0,0,0,69.84,120
SMBLB66,2020-02-20 03:00:00,2020-02-20 04:00:00,1,14.71,542.7,65.43,129
SMBLB67,2020-02-20 04:00:00,2020-02-20 05:00:00,0,0,0,74.14,122
SMBLB68,2020-02-20 04:00:00,2020-02-20 05:00:00,0,0,0,71.09,117
SMBLB69,2020-02-20 04:00:00,2020-02-20 05:00:00,1,13.43,547.53,89.15,117
SMBLB70,2020-02-20 04:00:00,2020-02-20 05:00:00,1,13.9,649.83,89.7,127
SMBLB71,2020-02-20 05:00:00,2020-02-20 06:00:00,0,0,0,74.64,115
SMBLB72,2020-02-20 05:00:00,2020-02-20 06:00:00,1,13.16,580.73,76.86,118
SMBLB73,2020-02-20 05:00:00,2020-02-20 06:00:00,0,0,0,73.47,125
SMBLB74,2020-02-20 05:00:00,2020-02-20 06:00:00,0,0,0,81.31,119
SMBLB51,2020-02-20 06:00:00,2020-02-20 07:00:00,1,8.84,403.15,69.2,114
SMBLB52,2020-02-20 06:00:00,2020-02-20 07:00:00,1,19.8,641.73,85.75,119
SMBLB53,2020-02-20 06:00:00,2020-02-20 07:00:00,1,14.74,434.46,86.98,117
SMBLB75,2020-02-20 06:00:00,2020-02-20 07:00:00,1,19.24,553.67,68.03,116
SMBLB54,2020-02-20 07:00:00,2020-02-20 08:00:00,1,9.05,597.69,85.6,120
SMBLB55,2020-02-20 07:00:00,2020-02-20 08:00:00,1,9.99,577.15,64.79,127
SMBLB56,2020-02-20 07:00:00,2020-02-20 08:00:00,1,17.22,637.17,83.22,129
SMBLB57,2020-02-20 07:00:00,2020-02-20 08:00:00,1,19.36,557.46,68.3,114
SMBLB58,2020-02-20 08:00:00,2020-02-20 09:00:00,1,10.31,388.65,77.21,116
SMBLB59,2020-02-20 08:00:00,2020-02-20 09:00:00,1,6.72,614.24,84.02,124
SMBLB60,2020-02-20 08:00:00,2020-02-20 09:00:00,0,0,0,72.79,128
SMBLB61,2020-02-20 08:00:00,2020-02-20 09:00:00,0,0,0,77.9,113
SMBLB62,2020-02-20 09:00:00,2020-02-20 10:00:00,0,0,0,66.24,129
SMBLB63,2020-02-20 09:00:00,2020-02-20 10:00:00,1,9.26,494.86,60.32,128
SMBLB64,2020-02-20 09:00:00,2020-02-20 10:00:00,0,0,0,61.5,120
SMBLB65,2020-02-20 09:00:00,2020-02-20 10:00:00,0,0,0,82.97,115
SMBLB66,2020-02-20 10:00:00,2020-02-20 11:00:00,1,10.4,615.38,79.94,116
SMBLB67,2020-02-20 10:00:00,2020-02-20 11:00:00,1,7.63,537.08,77.91,121
SMBLB68,2020-02-20 10:00:00,2020-02-20 11:00:00,1,13.9,677.71,74.53,123
SMBLB69,2020-02-20 10:00:00,2020-02-20 11:00:00,1,11.91,714.98,80.78,129
SMBLB70,2020-02-20 11:00:00,2020-02-20 12:00:00,0,0,0,73.63,126
SMBLB71,2020-02-20 11:00:00,2020-02-20 12:00:00,1,10.68,496.31,80.74,129
SMBLB72,2020-02-20 11:00:00,2020-02-20 12:00:00,1,12.6,788.67,75.51,113
SMBLB73,2020-02-20 11:00:00,2020-02-20 12:00:00,1,14.14,379.07,71.27,117
SMBLB51,2020-02-20 12:00:00,2020-02-20 13:00:00,1,8.75,378.88,63.69,116
SMBLB52,2020-02-20 12:00:00,2020-02-20 13:00:00,0,0,0,67.26,121
SMBLB74,2020-02-20 12:00:00,2020-02-20 13:00:00,1,9.41,323.64,74.91,128
SMBLB75,2020-02-20 12:00:00,2020-02-20 13:00:00,1,10.5,499.8,78.36,128
SMBLB53,2020-02-20 13:00:00,2020-02-20 14:00:00,1,8.65,577.32,69.42,117
SMBLB54,2020-02-20 13:00:00,2020-02-20 14:00:00,0,0,0,76.46,117
SMBLB55,2020-02-20 13:00:00,2020-02-20 14:00:00,1,5.12,488.75,83.02,117
SMBLB56,2020-02-20 13:00:00,2020-02-20 14:00:00,1,15.77,443.47,88.45,118
SMBLB57,2020-02-20 14:00:00,2020-02-20 15:00:00,1,6.94,793.1,73.51,128
SMBLB58,2020-02-20 14:00:00,2020-02-20 15:00:00,1,17.54,569.88,64.26,126
SMBLB59,2020-02-20 14:00:00,2020-02-20 15:00:00,1,13.72,753.29,68.67,124
SMBLB60,2020-02-20 14:00:00,2020-02-20 15:00:00,1,16.88,383.28,73.96,118
SMBLB61,2020-02-20 15:00:00,2020-02-20 16:00:00,1,18.7,464.37,71.05,113
SMBLB62,2020-02-20 15:00:00,2020-02-20 16:00:00,1,11.29,443.31,80.59,126
SMBLB63,2020-02-20 15:00:00,2020-02-20 16:00:00,1,11.29,787.77,83.64,110
SMBLB64,2020-02-20 15:00:00,2020-02-20 16:00:00,1,10.56,500.95,63.23,117
SMBLB65,2020-02-20 16:00:00,2020-02-20 17:00:00,1,8.99,523.0,89.17,112
SMBLB66,2020-02-20 16:00:00,2020-02-20 17:00:00,1,17.07,545.35,72.08,127
SMBLB67,2020-02-20 16:00:00,2020-02-20 17:00:00,0,0,0,89.87,122
SMBLB68,2020-02-20 16:00:00,2020-02-20 17:00:00,1,14.78,316.91,78.61,129
SMBLB69,2020-02-20 17:00:00,2020-02-20 18:00:00,1,6.17,688.55,85.0,114
SMBLB70,2020-02-20 17:00:00,2020-02-20 18:00:00,1,16.14,373.3,81.02,115
SMBLB71,2020-02-20 17:00:00,2020-02-20 18:00:00,1,17.69,716.92,79.37,113
SMBLB72,2020-02-20 17:00:00,2020-02-20 18:00:00,1,5.69,609.32,81.12,124
SMBLB51,2020-02-20 18:00:00,2020-02-20 19:00:00,0,0,0,68.89,126
SMBLB73,2020-02-20 18:00:00,2020-02-20 19:00:00,1,10.07,441.92,79.16,128
SMBLB74,2020-02-20 18:00:00,2020-02-20 19:00:00,1,8.61,316.45,70.21,129
SMBLB75,2020-02-20 18:00:00,2020-02-20 19:00:00,0,0,0,67.97,112
SMBLB52,2020-02-20 19:00:00,2020-02-20 20:00:00,1,18.0,737.71,84.38,124
SMBLB53,2020-02-20 19:00:00,2020-02-20 20:00:00,1,11.06,312.0,88.71,123
SMBLB54,2020-02-20 19:00:00,2020-02-20 20:00:00,1,9.62,780.61,67.27,121
SMBLB55,2020-02-20 19:00:00,2020-02-20 20:00:00,1,14.65,449.43,62.15,118
SMBLB56,2020-02-20 20:00:00,2020-02-20 21:00:00,1,18.84,428.34,69.55,126
SMBLB57,2020-02-20 20:00:00,2020-02-20 21:00:00,1,8.61,489.36,80.07,114
SMBLB58,2020-02-20 20:00:00,2020-02-20 21:00:00,0,0,0,86.83,128
SMBLB59,2020-02-20 20:00:00,2020-02-20 21:00:00,1,5.65,701.59,85.4,117
SMBLB60,2020-02-20 21:00:00,2020-02-20 22:00:00,0,0,0,79.8,126
SMBLB61,2020-02-20 21:00:00,2020-02-20 22:00:00,1,6.94,409.61,84.12,124
SMBLB62,2020-02-20 21:00:00,2020-02-20 22:00:00,1,9.08,591.94,80.73,116
SMBLB63,2020-02-20 21:00:00,2020-02-20 22:00:00,1,14.14,321.5,75.8,124
SMBLB64,2020-02-20 22:00:00,2020-02-20 23:00:00,0,0,0,67.71,129
SMBLB65,2020-02-20 22:00:00,2020-02-20 23:00:00,1,15.05,432.98,82.19,119
SMBLB66,2020-02-20 22:00:00,2020-02-20 23:00:00,1,8.27,339.05,88.83,129
SMBLB67,2020-02-20 22:00:00,2020-02-20 23:00:00,1,19.59,690.63,75.8,113
SMBLB68,2020-02-20 23:00:00,2020-02-21 00:00:00,0,0,0,85.97,111
SMBLB69,2020-02-20 23:00:00,2020-02-21 00:00:00,1,17.09,543.1,79.96,114
SMBLB70,2020-02-20 23:00:00,2020-02-21 00:00:00,1,5.59,754.32,62.15,118
SMBLB71,2020-02-20 23:00:00,2020-02-21 00:00:00,0,0,0,67.65,119
SMBLB72,2020-02-21 00:00:00,2020-02-21 01:00:00,1,5.86,309.56,83.99,111
SMBLB73,2020-02-21 00:00:00,2020-02-21 01:00:00,1,16.92,560.02,87.03,112
SMBLB74,2020-02-21 00:00:00,2020-02-21 01:00:00,0,0,0,69.32,119
SMBLB75,2020-02-21 00:00:00,2020-02-21 01:00:00,1,16.31,313.12,69.85,122
SMBLB51,2020-02-21 01:00:00,2020-02-21 02:00:00,0,0,0,69.21,123
SMBLB52,2020-02-21 01:00:00,2020-02-21 02:00:00,1,11.18,701.42,72.03,110
SMBLB53,2020-02-21 01:00:00,2020-02-21 02:00:00,1,19.73,368.27,63.07,115
SMBLB54,2020-02-21 01:00:00,2020-02-21 02:00:00,1,11.59,496.72,78.69,126
SMBLB55,2020-02-21 02:00:00,2020-02-21 03:00:00,1,19.29,486.73,75.92,115
SMBLB56,2020-02-21 02:00:00,2020-02-21 03:00:00,0,0,0,62.9,122
SMBLB57,2020-02-21 02:00:00,2020-02-21 03:00:00,0,0,0,71.47,122
SMBLB58,2020-02-21 02:00:00,2020-02-21 03:00:00,1,6.6,635.23,78.41,127
SMBLB59,2020-02-21 03:00:00,2020-02-21 04:00:00,1,15.7,341.97,87.52,112
SMBLB60,2020-02-21 03:00:00,2020-02-21 04:00:00,1,14.88,457.05,86.03,114
SMBLB61,2020-02-21 03:00:00,2020-02-21 04:00:00,1,18.28,637.4,64.2,116
SMBLB62,2020-02-21 03:00:00,2020-02-21 04:00:00,1,9.45,404.61,71.25,117
SMBLB63,2020-02-21 04:00:00,2020-02-21 05:00:00,1,18.65,699.97,86.0,124
SMBLB64,2020-02-21 04:00:00,2020-02-21 05:00:00,1,17.03,767.85,78.79,114
SMBLB65,2020-02-21 04:00:00,2020-02-21 05:00:00,1,13.15,789.34,75.13,124
SMBLB66,2020-02-21 04:00:00,2020-02-21 05:00:00,1,9.64,591.84,66.62,126
SMBLB67,2020-02-21 05:00:00,2020-02-21 06:00:00,1,15.08,560.33,63.33,119
SMBLB68,2020-02-21 05:00:00,2020-02-21 06:00:00,1,5.07,389.57,74.9,113
SMBLB69,2020-02-21 05:00:00,2020-02-21 06:00:00,1,5.61,523.47,77.24,112
SMBLB70,2020-02-21 05:00:00,2020-02-21 06:00:00,1,16.77,490.27,78.76,112
SMBLB71,2020-02-21 06:00:00,2020-02-21 07:00:00,0,0,0,64.04,113
SMBLB72,2020-02-21 06:00:00,2020-02-21 07:00:00,1,11.28,645.35,63.61,113
SMBLB73,2020-02-21 06:00:00,2020-02-21 07:00:00,0,0,0,81.59,124
SMBLB74,2020-02-21 06:00:00,2020-02-21 07:00:00,1,13.33,365.73,66.85,114
SMBLB51,2020-02-21 07:00:00,2020-02-21 08:00:00,1,10.48,723.39,88.65,112
SMBLB52,2020-02-21 07:00:00,2020-02-21 08:00:00,1,7.83,794.22,87.24,127
SMBLB53,2020-02-21 07:00:00,2020-02-21 08:00:00,1,17.3,701.18,86.5,113
SMBLB75,2020-02-21 07:00:00,2020-02-21 08:00:00,1,14.41,593.65,84.77,118
SMBLB54,2020-02-21 08:00:00,2020-02-21 09:00:00,1,15.83,304.4,65.32,115
SMBLB55,2020-02-21 08:00:00,2020-02-21 09:00:00,0,0,0,76.43,129
SMBLB56,2020-02-21 08:00:00,2020-02-21 09:00:00,0,0,0,68.11,110
SMBLB57,2020-02-21 08:00:00,2020-02-21 09:00:00,0,0,0,77.05,126
SMBLB58,2020-02-21 09:00:00,2020-02-21 10:00:00,1,15.64,434.95,88.12,122
SMBLB59,2020-02-21 09:00:00,2020-02-21 10:00:00,0,0,0,67.83,111
SMBLB60,2020-02-21 09:00:00,2020-02-21 10:00:00,1,11.38,585.61,79.76,113
SMBLB61,2020-02-21 09:00:00,2020-02-21 10:00:00,1,18.33,775.23,66.19,123
SMBLB62,2020-02-21 10:00:00,2020-02-21 11:00:00,1,15.23,581.49,77.09,126
SMBLB63,2020-02-21 10:00:00,2020-02-21 11:00:00,0,0,0,63.96,114
SMBLB64,2020-02-21 10:00:00,2020-02-21 11:00:00,1,11.38,478.3,65.46,129
SMBLB65,2020-02-21 10:00:00,2020-02-21 11:00:00,0,0,0,80.38,118
SMBLB66,2020-02-21 11:00:00,2020-02-21 12:00:00,1,16.4,333.63,62.88,112
SMBLB67,2020-02-21 11:00:00,2020-02-21 12:00:00,1,11.0,427.26,64.71,111
SMBLB68,2020-02-21 11:00:00,2020-02-21 12:00:00,1,16.8,316.39,81.84,122
SMBLB69,2020-02-21 11:00:00,2020-02-21 12:00:00,0,0,0,66.26,124
SMBLB70,2020-02-21 12:00:00,2020-02-21 13:00:00,1,12.04,546.78,85.95,125
SMBLB71,2020-02-21 12:00:00,2020-02-21 13:00:00,0,0,0,66.88,112
SMBLB72,2020-02-21 12:00:00,2020-02-21 13:00:00,1,16.39,659.35,83.21,122
SMBLB73,2020-02-21 12:00:00,2020-02-21 13:00:00,1,13.87,715.63,85.05,117
SMBLB51,2020-02-21 13:00:00,2020-02-21 14:00:00,0,0,0,77.97,125
SMBLB52,2020-02-21 13:00:00,2020-02-21 14:00:00,0,0,0,74.65,121
SMBLB74,2020-02-21 13:00:00,2020-02-21 14:00:00,1,7.31,573.94,63.31,118
SMBLB75,2020-02-21 13:00:00,2020-02-21 14:00:00,1,6.01,611.95,61.97,116
SMBLB53,2020-02-21 14:00:00,2020-02-21 15:00:00,1,15.95,433.76,75.76,117
SMBLB54,2020-02-21 14:00:00,2020-02-21 15:00:00,0,0,0,82.74,114
SMBLB55,2020-02-21 14:00:00,2020-02-21 15:00:00,1,7.05,412.64,68.55,124
SMBLB56,2020-02-21 14:00:00,2020-02-21 15:00:00,1,12.13,799.91,60.77,120
SMBLB57,2020-02-21 15:00:00,2020-02-21 16:00:00,1,5.44,564.24,81.0,118
SMBLB58,2020-02-21 15:00:00,2020-02-21 16:00:00,0,0,0,68.69,114
SMBLB59,2020-02-21 15:00:00,2020-02-21 16:00:00,1,7.0,434.5,89.3,119
SMBLB60,2020-02-21 15:00:00,2020-02-21 16:00:00,0,0,0,64.28,128
SMBLB61,2020-02-21 16:00:00,2020-02-21 17:00:00,1,13.45,781.98,73.85,126
SMBLB62,2020-02-21 16:00:00,2020-02-21 17:00:00,0,0,0,71.49,111
SMBLB63,2020-02-21 16:00:00,2020-02-21 17:00:00,1,8.25,464.98,62.65,118
SMBLB64,2020-02-21 16:00:00,2020-02-21 17:00:00,1,16.52,574.59,65.17,126
SMBLB65,2020-02-21 17:00:00,2020-02-21 18:00:00,1,15.31,613.18,66.75,128
SMBLB66,2020-02-21 17:00:00,2020-02-21 18:00:00,1,5.54,535.74,63.96,113
SMBLB67,2020-02-21 17:00:00,2020-02-21 18:00:00,1,13.45,422.91,88.14,112
SMBLB68,2020-02-21 17:00:00,2020-02-21 18:00:00,0,0,0,73.75,114
SMBLB69,2020-02-21 18:00:00,2020-02-21 19:00:00,1,17.03,410.58,67.06,120
SMBLB70,2020-02-21 18:00:00,2020-02-21 19:00:00,1,9.17,627.33,65.39,129
SMBLB71,2020-02-21 18:00:00,2020-02-21 19:00:00,1,13.29,653.29,68.46,119
SMBLB72,2020-02-21 18:00:00,2020-02-21 19:00:00,0,0,0,60.76,112
SMBLB51,2020-02-21 19:00:00,2020-02-21 20:00:00,0,0,0,89.41,112
SMBLB73,2020-02-21 19:00:00,2020-02-21 20:00:00,0,0,0,85.59,128
SMBLB74,2020-02-21 19:00:00,2020-02-21 20:00:00,1,15.86,781.29,72.23,111
SMBLB75,2020-02-21 19:00:00,2020-02-21 20:00:00,1,7.79,437.68,87.98,118
SMBLB52,2020-02-21 20:00:00,2020-02-21 21:00:00,1,9.18,532.65,65.86,115
SMBLB53,2020-02-21 20:00:00,2020-02-21 21:00:00,1,17.33,358.65,69.45,129
SMBLB54,2020-02-21 20:00:00,2020-02-21 21:00:00,0,0,0,85.83,129
SMBLB55,2020-02-21 20:00:00,2020-02-21 21:00:00,0,0,0,82.09,118
SMBLB56,2020-02-21 21:00:00,2020-02-21 22:00:00,1,16.04,468.23,60.36,124
SMBLB57,2020-02-21 21:00:00,2020-02-21 22:00:00,0,0,0,80.31,112
SMBLB58,2020-02-21 21:00:00,2020-02-21 22:00:00,1,8.43,725.23,70.08,113
SMBLB59,2020-02-21 21:00:00,2020-02-21 22:00:00,1,15.39,722.01,67.1,112
SMBLB60,2020-02-21 22:00:00,2020-02-21 23:00:00,1,8.87,511.17,76.21,123
SMBLB61,2020-02-21 22:00:00,2020-02-21 23:00:00,1,9.62,758.88,62.49,128
SMBLB62,2020-02-21 22:00:00,2020-02-21 23:00:00,0,0,0,81.91,112
SMBLB63,2020-02-21 22:00:00,2020-02-21 23:00:00,1,14.49,597.98,68.77,111
SMBLB64,2020-02-21 23:00:00,2020-02-22 00:00:00,1,16.79,569.08,61.59,125
SMBLB65,2020-02-21 23:00:00,2020-02-22 00:00:00,1,15.65,450.66,67.66,129
SMBLB66,2020-02-21 23:00:00,2020-02-22 00:00:00,1,19.98,487.75,68.88,124
SMBLB67,2020-02-21 23:00:00,2020-02-22 00:00:00,1,19.42,456.38,81.77,126
SMBLB68,2020-02-22 00:00:00,2020-02-22 01:00:00,1,5.86,533.25,69.05,123
SMBLB69,2020-02-22 00:00:00,2020-02-22 01:00:00,1,18.99,336.88,70.68,123
SMBLB70,2020-02-22 00:00:00,2020-02-22 01:00:00,0,0,0,66.42,129
SMBLB71,2020-02-22 00:00:00,2020-02-22 01:00:00,1,7.77,630.55,71.94,118
SMBLB72,2020-02-22 01:00:00,2020-02-22 02:00:00,1,14.98,688.62,76.98,110
SMBLB73,2020-02-22 01:00:00,2020-02-22 02:00:00,1,11.71,399.64,65.8,111
SMBLB74,2020-02-22 01:00:00,2020-02-22 02:00:00,1,19.87,373.1,71.5,129
SMBLB75,2020-02-22 01:00:00,2020-02-22 02:00:00,1,14.56,569.2,66.19,127
SMBLB51,2020-02-22 02:00:00,2020-02-22 03:00:00,0,0,0,68.52,121
SMBLB52,2020-02-22 02:00:00,2020-02-22 03:00:00,1,12.31,594.2,76.47,117
SMBLB53,2020-02-22 02:00:00,2020-02-22 03:00:00,1,13.25,620.9,64.91,110
SMBLB54,2020-02-22 02:00:00,2020-02-22 03:00:00,1,15.27,534.16,69.03,124
SMBLB55,2020-02-22 03:00:00,2020-02-22 04:00:00,1,9.02,414.62,84.65,124
SMBLB56,2020-02-22 03:00:00,2020-02-22 04:00:00,0,0,0,78.92,110
SMBLB57,2020-02-22 03:00:00,2020-02-22 04:00:00,1,16.65,478.02,84.93,128
SMBLB58,2020-02-22 03:00:00,2020-02-22 04:00:00,1,11.85,798.57,66.8,114
SMBLB59,2020-02-22 04:00:00,2020-02-22 05:00:00,1,5.73,743.84,87.09,111
SMBLB60,2020-02-22 04:00:00,2020-02-22 05:00:00,0,0,0,62.24,124
SMBLB61,2020-02-22 04:00:00,2020-02-22 05:00:00,0,0,0,80.23,125
SMBLB62,2020-02-22 04:00:00,2020-02-22 05:00:00,1,12.31,408.46,70.74,111
SMBLB63,2020-02-22 05:00:00,2020-02-22 06:00:00,0,0,0,64.4,114
SMBLB64,2020-02-22 05:00:00,2020-02-22 06:00:00,1,5.1,446.72,81.6,124
SMBLB65,2020-02-22 05:00:00,2020-02-22 06:00:00,1,10.22,424.65,83.36,114
