SN,timestamp,end,Status,Watts,Lumens,Temp,Voltage
SMBLB7,2020-06-08 23:00:00,2020-06-09 00:00:00,1,7.41,339.34,69.17,122
SMBLB7,2020-06-09 05:00:00,2020-06-09 06:00:00,1,19.01,704.73,89.78,129
SMBLB7,2020-06-09 11:00:00,2020-06-09 12:00:00,1,13.88,634.93,80.21,121
SMBLB7,2020-06-09 17:00:00,2020-06-09 18:00:00,1,9.2,584.12,63.74,116
SMBLB7,2020-06-09 23:00:00,2020-06-10 00:00:00,1,6.01,772.96,68.23,128
SMBLB7,2020-06-10 05:00:00,2020-06-10 06:00:00,1,7.82,430.4,79.48,129
SMBLB7,2020-06-10 11:00:00,2020-06-10 12:00:00,1,16.84,342.91,67.94,121
SMBLB7,2020-06-10 17:00:00,2020-06-10 18:00:00,1,9.18,343.58,61.8,123
SMBLB7,2020-06-10 23:00:00,2020-06-11 00:00:00,1,13.04,786.4,70.4,110
SMBLB7,2020-06-11 05:00:00,2020-06-11 06:00:00,1,15.2,591.71,80.37,116
SMBLB7,2020-06-11 11:00:00,2020-06-11 12:00:00,1,7.83,648.78,66.12,125
SMBLB7,2020-06-11 17:00:00,2020-06-11 18:00:00,1,6.7,631.78,73.94,110
SMBLB7,2020-06-11 23:00:00,2020-06-12 00:00:00,1,19.28,761.52,89.97,121
SMBLB7,2020-06-12 05:00:00,2020-06-12 06:00:00,1,18.25,556.47,67.84,123
SMBLB7,2020-06-12 11:00:00,2020-06-12 12:00:00,1,14.02,440.22,82.49,125
SMBLB7,2020-06-12 17:00:00,2020-06-12 18:00:00,1,5.95,548.39,83.07,129
SMBLB7,2020-06-12 23:00:00,2020-06-13 00:00:00,1,11.49,636.56,69.92,116
SMBLB7,2020-06-13 05:00:00,2020-06-13 06:00:00,1,7.06,451.9,84.73,118
SMBLB7,2020-06-13 11:00:00,2020-06-13 12:00:00,1,10.82,654.38,77.65,114
SMBLB7,2020-06-13 17:00:00,2020-06-13 18:00:00,1,13.72,705.8,60.84,118
SMBLB7,2020-06-13 23:00:00,2020-06-14 00:00:00,1,16.82,636.48,87.71,128
SMBLB7,2020-06-14 06:00:00,2020-06-14 07:00:00,1,7.56,556.86,72.39,121
SMBLB7,2020-06-14 12:00:00,2020-06-14 13:00:00,1,8.95,471.79,86.35,119
SMBLB7,2020-06-14 18:00:00,2020-06-14 19:00:00,1,7.24,345.35,80.27,125
SMBLB7,2020-06-15 00:00:00,2020-06-15 01:00:00,1,14.31,700.26,86.25,117
SMBLB7,2020-06-15 06:00:00,2020-06-15 07:00:00,1,7.33,660.04,75.7,115
SMBLB7,2020-06-15 12:00:00,2020-06-15 13:00:00,1,6.02,462.96,89.75,128
SMBLB7,2020-06-15 18:00:00,2020-06-15 19:00:00,1,10.03,447.7,67.35,120
SMBLB7,2020-06-16 00:00:00,2020-06-16 01:00:00,1,6.13,553.92,65.38,110
SMBLB7,2020-06-16 06:00:00,2020-06-16 07:00:00,1,15.85,737.8,67.09,122
SMBLB7,2020-06-16 12:00:00,2020-06-16 13:00:00,1,6.21,724.77,80.86,122
SMBLB7,2020-06-16 18:00:00,2020-06-16 19:00:00,1,10.26,788.83,74.81,124
SMBLB7,2020-06-17 00:00:00,2020-06-17 01:00:00,1,12.32,760.18,77.52,120
SMBLB7,2020-06-17 06:00:00,2020-06-17 07:00:00,1,9.19,402.35,62.3,125
SMBLB7,2020-06-17 12:00:00,2020-06-17 13:00:00,1,10.77,401.2,83.73,117
SMBLB7,2020-06-17 18:00:00,2020-06-17 19:00:00,1,10.59,544.05,65.72,126
SMBLB7,2020-06-18 00:00:00,2020-06-18 01:00:00,1,10.2,619.75,68.95,121
SMBLB7,2020-06-18 06:00:00,2020-06-18 07:00:00,1,16.34,726.96,64.0,126
SMBLB7,2020-06-18 12:00:00,2020-06-18 13:00:00,1,13.62,788.98,73.88,118
SMBLB7,2020-06-18 18:00:00,2020-06-18 19:00:00,1,18.81,403.36,66.57,124
SMBLB7,2020-06-19 00:00:00,2020-06-19 01:00:00,1,6.7,648.38,81.59,112
SMBLB7,2020-06-19 06:00:00,2020-06-19 07:00:00,1,6.32,633.93,69.59,122
SMBLB7,2020-06-19 12:00:00,2020-06-19 13:00:00,1,16.54,462.08,78.17,125
SMBLB7,2020-06-19 18:00:00,2020-06-19 19:00:00,1,9.59,636.87,64.45,122
SMBLB7,2020-06-20 00:00:00,2020-06-20 01:00:00,1,13.6,565.8,89.84,118
SMBLB7,2020-06-20 06:00:00,2020-06-20 07:00:00,1,9.29,465.85,75.41,124
SMBLB7,2020-06-20 12:00:00,2020-06-20 13:00:00,1,6.94,616.59,84.33,122
SMBLB7,2020-06-20 18:00:00,2020-06-20 19:00:00,1,6.32,674.37,63.1,120
SMBLB7,2020-06-21 00:00:00,2020-06-21 01:00:00,1,17.24,319.34,79.89,123
SMBLB7,2020-06-21 06:00:00,2020-06-21 07:00:00,1,13.24,591.55,79.94,124
SMBLB7,2020-06-21 12:00:00,2020-06-21 13:00:00,1,19.3,392.35,70.08,111
SMBLB7,2020-06-21 18:00:00,2020-06-21 19:00:00,1,13.26,580.76,87.68,110
SMBLB7,2020-06-22 00:00:00,2020-06-22 01:00:00,1,11.16,507.95,70.72,125
SMBLB7,2020-06-22 06:00:00,2020-06-22 07:00:00,1,17.23,776.57,88.69,125
SMBLB7,2020-06-22 12:00:00,2020-06-22 13:00:00,1,7.08,456.21,78.29,123
SMBLB7,2020-06-22 18:00:00,2020-06-22 19:00:00,1,7.58,576.04,67.29,126
SMBLB7,2020-06-23 00:00:00,2020-06-23 01:00:00,1,13.32,556.94,67.86,116
SMBLB7,2020-06-23 06:00:00,2020-06-23 07:00:00,1,8.41,586.43,68.89,111
SMBLB7,2020-06-23 12:00:00,2020-06-23 13:00:00,1,13.69,435.52,73.4,110
SMBLB7,2020-06-23 18:00:00,2020-06-23 19:00:00,1,12.21,590.17,87.42,115
SMBLB7,2020-06-24 00:00:00,2020-06-24 01:00:00,1,17.76,338.52,78.69,118
SMBLB7,2020-06-24 06:00:00,2020-06-24 07:00:00,1,9.89,447.25,89.07,114
SMBLB7,2020-06-24 12:00:00,2020-06-24 13:00:00,1,13.52,605.96,84.46,124
SMBLB7,2020-06-24 18:00:00,2020-06-24 19:00:00,1,7.72,673.61,74.26,111
SMBLB7,2020-06-25 00:00:00,2020-06-25 01:00:00,1,12.03,739.17,60.64,110
SMBLB7,2020-06-25 06:00:00,2020-06-25 07:00:00,1,17.42,682.13,84.67,129
SMBLB7,2020-06-25 12:00:00,2020-06-25 13:00:00,1,6.08,487.99,74.82,111
SMBLB7,2020-06-25 18:00:00,2020-06-25 19:00:00,1,10.58,552.53,86.21,112
SMBLB7,2020-06-26 00:00:00,2020-06-26 01:00:00,1,5.6,629.69,74.96,125
SMBLB7,2020-06-26 06:00:00,2020-06-26 07:00:00,1,7.53,706.87,65.7,111
SMBLB7,2020-06-26 12:00:00,2020-06-26 13:00:00,1,12.54,458.45,64.28,114
SMBLB7,2020-06-26 18:00:00,2020-06-26 19:00:00,1,8.25,586.53,89.51,128
SMBLB7,2020-06-27 00:00:00,2020-06-27 01:00:00,1,14.92,455.81,66.34,119
SMBLB7,2020-06-27 06:00:00,2020-06-27 07:00:00,1,9.03,509.84,77.42,123
SMBLB7,2020-06-27 12:00:00,2020-06-27 13:00:00,1,15.86,682.6,89.46,114
SMBLB7,2020-06-27 18:00:00,2020-06-27 19:00:00,1,14.34,475.47,65.78,113
SMBLB7,2020-06-28 00:00:00,2020-06-28 01:00:00,1,11.66,726.03,80.73,119
SMBLB7,2020-06-28 06:00:00,2020-06-28 07:00:00,1,16.68,507.36,76.15,119
SMBLB7,2020-06-28 12:00:00,2020-06-28 13:00:00,1,15.2,629.87,87.2,122
SMBLB7,2020-06-28 18:00:00,2020-06-28 19:00:00,1,19.56,369.12,89.76,121
SMBLB7,2020-06-29 00:00:00,2020-06-29 01:00:00,1,10.09,772.88,86.41,122
SMBLB8,2020-01-01 00:00:00,2020-01-01 01:00:00,1,19.0,487.91,81.16,129
SMBLB8,2020-01-01 06:00:00,2020-01-01 07:00:00,1,12.54,769.77,64.14,111
SMBLB8,2020-01-01 12:00:00,2020-01-01 13:00:00,1,18.19,447.51,77.41,113
SMBLB8,2020-01-01 18:00:00,2020-01-01 19:00:00,1,6.35,310.68,76.71,110
SMBLB8,2020-01-02 00:00:00,2020-01-02 01:00:00,1,18.23,628.74,70.21,123
SMBLB8,2020-01-02 06:00:00,2020-01-02 07:00:00,1,12.47,385.47,68.78,122
SMBLB8,2020-01-02 12:00:00,2020-01-02 13:00:00,1,5.34,365.96,79.66,127
SMBLB8,2020-01-02 18:00:00,2020-01-02 19:00:00,1,7.89,576.58,65.31,116
SMBLB8,2020-01-03 00:00:00,2020-01-03 01:00:00,1,14.68,729.03,80.44,127
SMBLB8,2020-01-03 06:00:00,2020-01-03 07:00:00,1,6.77,504.17,63.9,116
SMBLB8,2020-01-03 12:00:00,2020-01-03 13:00:00,1,19.78,621.8,75.17,113
SMBLB8,2020-01-03 18:00:00,2020-01-03 19:00:00,1,19.11,415.26,82.71,113
SMBLB8,2020-01-04 00:00:00,2020-01-04 01:00:00,1,5.72,539.88,84.47,112
SMBLB8,2020-01-04 06:00:00,2020-01-04 07:00:00,1,17.21,582.15,64.18,117
SMBLB8,2020-01-04 12:00:00,2020-01-04 13:00:00,1,7.66,333.78,73.05,125
SMBLB8,2020-01-04 18:00:00,2020-01-04 19:00:00,1,15.15,377.31,66.04,119
SMBLB8,2020-01-05 00:00:00,2020-01-05 01:00:00,1,18.17,422.27,75.15,123
SMBLB8,2020-01-05 06:00:00,2020-01-05 07:00:00,1,9.35,687.71,69.12,128
SMBLB8,2020-01-05 12:00:00,2020-01-05 13:00:00,1,11.85,504.69,87.62,113
SMBLB8,2020-01-05 18:00:00,2020-01-05 19:00:00,1,9.43,374.92,74.01,125
SMBLB8,2020-01-06 00:00:00,2020-01-06 01:00:00,1,17.08,343.54,83.21,121
SMBLB8,2020-01-06 06:00:00,2020-01-06 07:00:00,1,5.85,312.0,76.68,116
SMBLB8,2020-01-06 12:00:00,2020-01-06 13:00:00,1,16.19,644.88,63.9,115
SMBLB8,2020-01-06 18:00:00,2020-01-06 19:00:00,1,14.83,343.27,85.59,115
SMBLB8,2020-01-07 00:00:00,2020-01-07 01:00:00,1,10.34,717.52,88.48,121
SMBLB8,2020-01-07 06:00:00,2020-01-07 07:00:00,1,18.1,404.24,73.33,110
SMBLB8,2020-01-07 12:00:00,2020-01-07 13:00:00,1,5.18,460.83,66.1,122
SMBLB8,2020-01-07 18:00:00,2020-01-07 19:00:00,1,8.34,754.89,73.79,112
SMBLB8,2020-01-08 00:00:00,2020-01-08 01:00:00,1,18.43,677.68,67.32,113
SMBLB8,2020-01-08 06:00:00,2020-01-08 07:00:00,1,6.18,533.36,69.57,111
SMBLB8,2020-01-08 12:00:00,2020-01-08 13:00:00,1,10.51,346.85,80.49,117
SMBLB8,2020-01-08 18:00:00,2020-01-08 19:00:00,1,10.19,393.55,60.13,127
SMBLB8,2020-01-09 00:00:00,2020-01-09 01:00:00,1,14.5,549.36,84.55,121
SMBLB8,2020-01-09 06:00:00,2020-01-09 07:00:00,1,10.51,552.95,65.21,129
SMBLB8,2020-01-09 12:00:00,2020-01-09 13:00:00,1,12.14,434.45,74.43,123
SMBLB8,2020-01-09 18:00:00,2020-01-09 19:00:00,1,9.89,799.49,62.63,123
SMBLB8,2020-01-10 00:00:00,2020-01-10 01:00:00,1,15.18,532.52,75.91,117
SMBLB8,2020-01-10 06:00:00,2020-01-10 07:00:00,1,10.98,478.29,81.2,120
SMBLB8,2020-01-10 12:00:00,2020-01-10 13:00:00,1,16.11,657.86,81.1,110
SMBLB8,2020-01-10 18:00:00,2020-01-10 19:00:00,1,19.9,724.05,77.84,111
SMBLB8,2020-01-11 00:00:00,2020-01-11 01:00:00,1,6.84,551.43,89.73,123
SMBLB8,2020-01-11 06:00:00,2020-01-11 07:00:00,1,12.29,633.25,85.26,123
SMBLB8,2020-01-11 12:00:00,2020-01-11 13:00:00,1,13.39,721.99,88.13,129
SMBLB8,2020-01-11 18:00:00,2020-01-11 19:00:00,1,9.41,369.65,65.75,120
SMBLB8,2020-01-12 00:00:00,2020-01-12 01:00:00,1,5.11,354.11,89.84,113
SMBLB8,2020-01-12 06:00:00,2020-01-12 07:00:00,1,8.07,435.03,64.32,122
SMBLB8,2020-01-12 12:00:00,2020-01-12 13:00:00,1,5.26,316.75,72.13,116
SMBLB8,2020-01-12 18:00:00,2020-01-12 19:00:00,1,19.99,321.81,80.08,124
SMBLB8,2020-01-13 00:00:00,2020-01-13 01:00:00,1,14.58,599.28,60.65,128
SMBLB8,2020-01-13 06:00:00,2020-01-13 07:00:00,1,19.52,542.32,71.6,120
SMBLB8,2020-01-13 12:00:00,2020-01-13 13:00:00,1,7.76,413.93,75.14,118
SMBLB8,2020-01-13 18:00:00,2020-01-13 19:00:00,1,7.66,322.02,79.34,126
SMBLB8,2020-01-14 00:00:00,2020-01-14 01:00:00,1,8.65,557.27,65.86,125
SMBLB8,2020-01-14 06:00:00,2020-01-14 07:00:00,1,14.58,760.34,65.18,126
SMBLB8,2020-01-14 12:00:00,2020-01-14 13:00:00,1,9.79,760.9,77.23,114
SMBLB8,2020-01-14 18:00:00,2020-01-14 19:00:00,1,18.63,577.7,75.76,121
SMBLB8,2020-01-15 00:00:00,2020-01-15 01:00:00,1,15.99,778.4,60.6,114
SMBLB8,2020-01-15 06:00:00,2020-01-15 07:00:00,1,19.51,524.79,64.53,114
SMBLB8,2020-01-15 12:00:00,2020-01-15 13:00:00,1,15.24,718.19,67.01,120
SMBLB8,2020-01-15 18:00:00,2020-01-15 19:00:00,1,6.68,302.64,83.61,128
SMBLB8,2020-01-16 01:00:00,2020-01-16 02:00:00,1,18.68,666.86,85.02,122
SMBLB8,2020-01-16 07:00:00,2020-01-16 08:00:00,1,10.87,485.0,68.94,128
SMBLB8,2020-01-16 13:00:00,2020-01-16 14:00:00,1,14.39,759.7,71.17,129
SMBLB8,2020-01-16 19:00:00,2020-01-16 20:00:00,1,16.88,652.61,62.66,123
SMBLB8,2020-01-17 01:00:00,2020-01-17 02:00:00,1,8.17,696.55,68.59,122
SMBLB8,2020-01-17 07:00:00,2020-01-17 08:00:00,1,17.12,780.97,69.88,121
SMBLB8,2020-01-17 13:00:00,2020-01-17 14:00:00,1,5.03,612.32,63.61,113
SMBLB8,2020-01-17 19:00:00,2020-01-17 20:00:00,1,9.61,344.44,60.94,121
SMBLB8,2020-01-18 01:00:00,2020-01-18 02:00:00,1,13.27,561.62,83.15,119
SMBLB8,2020-01-18 07:00:00,2020-01-18 08:00:00,1,7.32,629.31,63.12,121
SMBLB8,2020-01-18 13:00:00,2020-01-18 14:00:00,1,15.7,579.07,71.88,129
SMBLB8,2020-01-18 19:00:00,2020-01-18 20:00:00,1,15.3,550.85,75.57,125
SMBLB8,2020-01-19 01:00:00,2020-01-19 02:00:00,1,12.39,473.69,63.71,126
SMBLB8,2020-01-19 07:00:00,2020-01-19 08:00:00,1,16.23,605.46,61.19,115
SMBLB8,2020-01-19 13:00:00,2020-01-19 14:00:00,1,7.09,374.07,67.25,113
SMBLB8,2020-01-19 19:00:00,2020-01-19 20:00:00,1,7.11,514.67,80.56,116
SMBLB8,2020-01-20 01:00:00,2020-01-20 02:00:00,1,5.92,614.19,71.44,110
SMBLB8,2020-01-20 07:00:00,2020-01-20 08:00:00,1,17.92,373.65,79.64,117
SMBLB8,2020-01-20 13:00:00,2020-01-20 14:00:00,1,17.88,541.13,76.27,110
SMBLB8,2020-01-20 19:00:00,2020-01-20 20:00:00,1,18.2,585.53,68.14,128
SMBLB8,2020-01-21 01:00:00,2020-01-21 02:00:00,1,19.89,660.14,80.39,123
SMBLB8,2020-01-21 07:00:00,2020-01-21 08:00:00,1,14.81,415.95,76.24,129
SMBLB8,2020-01-21 13:00:00,2020-01-21 14:00:00,1,14.28,439.58,73.14,110
SMBLB8,2020-01-21 19:00:00,2020-01-21 20:00:00,1,19.57,751.24,81.61,125
SMBLB8,2020-01-22 01:00:00,2020-01-22 02:00:00,1,17.37,439.69,68.75,123
SMBLB8,2020-01-22 07:00:00,2020-01-22 08:00:00,1,14.03,341.83,67.91,125
SMBLB8,2020-01-22 13:00:00,2020-01-22 14:00:00,1,11.43,780.97,82.15,124
SMBLB8,2020-01-22 19:00:00,2020-01-22 20:00:00,1,10.25,419.72,88.69,123
SMBLB8,2020-01-23 01:00:00,2020-01-23 02:00:00,1,6.69,523.29,72.69,116
SMBLB8,2020-01-23 07:00:00,2020-01-23 08:00:00,1,11.16,740.47,87.35,112
SMBLB8,2020-01-23 13:00:00,2020-01-23 14:00:00,1,6.17,741.73,74.04,122
SMBLB8,2020-01-23 19:00:00,2020-01-23 20:00:00,1,17.49,787.65,86.35,127
SMBLB8,2020-01-24 01:00:00,2020-01-24 02:00:00,1,13.23,529.99,71.35,125
SMBLB8,2020-01-24 07:00:00,2020-01-24 08:00:00,1,12.24,539.78,66.56,116
SMBLB8,2020-01-24 13:00:00,2020-01-24 14:00:00,1,10.37,351.64,73.38,125
SMBLB8,2020-01-24 19:00:00,2020-01-24 20:00:00,1,7.66,403.42,89.78,126
SMBLB8,2020-01-25 01:00:00,2020-01-25 02:00:00,1,15.28,426.07,74.53,114
SMBLB8,2020-01-25 07:00:00,2020-01-25 08:00:00,1,11.32,638.9,73.71,116
SMBLB8,2020-01-25 13:00:00,2020-01-25 14:00:00,1,8.69,485.51,83.57,129
SMBLB8,2020-01-25 19:00:00,2020-01-25 20:00:00,1,10.02,411.8,64.95,122
SMBLB8,2020-01-26 01:00:00,2020-01-26 02:00:00,1,19.83,521.97,80.24,111
SMBLB8,2020-01-26 07:00:00,2020-01-26 08:00:00,1,7.61,798.07,70.55,127
SMBLB8,2020-01-26 13:00:00,2020-01-26 14:00:00,1,13.22,689.25,79.58,118
SMBLB8,2020-01-26 19:00:00,2020-01-26 20:00:00,1,14.97,344.22,83.44,111
SMBLB8,2020-01-27 01:00:00,2020-01-27 02:00:00,1,17.14,630.54,89.44,111
SMBLB8,2020-01-27 07:00:00,2020-01-27 08:00:00,1,11.67,465.0,67.28,119
SMBLB8,2020-01-27 13:00:00,2020-01-27 14:00:00,1,8.46,575.39,89.38,127
SMBLB8,2020-01-27 19:00:00,2020-01-27 20:00:00,1,9.52,627.46,70.13,128
SMBLB8,2020-01-28 01:00:00,2020-01-28 02:00:00,1,18.17,692.96,66.57,126
SMBLB8,2020-01-28 07:00:00,2020-01-28 08:00:00,1,18.8,690.44,89.2,115
SMBLB8,2020-01-28 13:00:00,2020-01-28 14:00:00,1,10.62,698.84,65.64,128
SMBLB8,2020-01-28 19:00:00,2020-01-28 20:00:00,1,5.21,447.1,73.8,129
SMBLB8,2020-01-29 01:00:00,2020-01-29 02:00:00,1,5.67,481.3,60.52,115
SMBLB8,2020-01-29 07:00:00,2020-01-29 08:00:00,1,6.3,392.67,80.34,122
SMBLB8,2020-01-29 13:00:00,2020-01-29 14:00:00,1,8.96,634.54,84.43,118
SMBLB8,2020-01-29 19:00:00,2020-01-29 20:00:00,1,17.92,765.83,75.09,127
SMBLB8,2020-01-30 01:00:00,2020-01-30 02:00:00,1,11.91,774.46,82.79,124
SMBLB8,2020-01-30 07:00:00,2020-01-30 08:00:00,1,10.31,318.31,70.24,127
SMBLB8,2020-01-30 13:00:00,2020-01-30 14:00:00,1,9.57,347.37,61.14,113
SMBLB8,2020-01-30 19:00:00,2020-01-30 20:00:00,1,10.02,405.25,69.48,115
SMBLB8,2020-01-31 01:00:00,2020-01-31 02:00:00,1,13.57,517.21,62.65,116
SMBLB8,2020-01-31 07:00:00,2020-01-31 08:00:00,1,9.28,661.86,66.61,128
SMBLB8,2020-01-31 13:00:00,2020-01-31 14:00:00,1,17.83,606.33,85.64,112
SMBLB8,2020-01-31 19:00:00,2020-01-31 20:00:00,1,7.73,468.25,67.05,120
SMBLB8,2020-02-01 01:00:00,2020-02-01 02:00:00,1,15.24,633.52,69.02,123
SMBLB8,2020-02-01 07:00:00,2020-02-01 08:00:00,1,13.87,487.29,85.25,110
SMBLB8,2020-02-01 13:00:00,2020-02-01 14:00:00,1,18.59,522.33,82.87,114
SMBLB8,2020-02-01 19:00:00,2020-02-01 20:00:00,1,12.62,493.76,89.46,127
SMBLB8,2020-02-02 01:00:00,2020-02-02 02:00:00,1,14.96,686.11,63.6,121
SMBLB8,2020-02-02 07:00:00,2020-02-02 08:00:00,1,10.01,529.15,76.16,122
SMBLB8,2020-02-02 13:00:00,2020-02-02 14:00:00,1,18.34,514.39,83.92,117
SMBLB8,2020-02-02 19:00:00,2020-02-02 20:00:00,1,19.25,764.06,77.1,125
SMBLB8,2020-02-03 01:00:00,2020-02-03 02:00:00,1,19.79,301.15,74.79,123
SMBLB8,2020-02-03 07:00:00,2020-02-03 08:00:00,1,12.63,613.36,61.04,113
SMBLB8,2020-02-03 13:00:00,2020-02-03 14:00:00,1,12.13,772.93,64.53,121
SMBLB8,2020-02-03 19:00:00,2020-02-03 20:00:00,1,7.74,720.76,89.48,128
SMBLB8,2020-02-04 01:00:00,2020-02-04 02:00:00,1,11.58,521.18,70.34,129
SMBLB8,2020-02-04 07:00:00,2020-02-04 08:00:00,1,16.89,709.08,85.01,115
SMBLB8,2020-02-04 13:00:00,2020-02-04 14:00:00,1,11.43,333.33,89.23,122
SMBLB8,2020-02-04 19:00:00,2020-02-04 20:00:00,1,7.93,745.23,72.08,123
SMBLB8,2020-02-05 01:00:00,2020-02-05 02:00:00,1,15.18,366.19,84.89,113
SMBLB8,2020-02-05 07:00:00,2020-02-05 08:00:00,1,15.2,339.76,74.07,116
SMBLB8,2020-02-05 13:00:00,2020-02-05 14:00:00,1,8.68,738.97,70.3,112
SMBLB8,2020-02-05 19:00:00,2020-02-05 20:00:00,1,11.27,359.56,84.26,112
SMBLB8,2020-02-06 01:00:00,2020-02-06 02:00:00,1,13.42,531.47,63.32,121
SMBLB8,2020-02-06 07:00:00,2020-02-06 08:00:00,1,6.63,507.7,82.94,118
SMBLB8,2020-02-06 13:00:00,2020-02-06 14:00:00,1,11.73,363.71,70.58,124
SMBLB8,2020-02-06 19:00:00,2020-02-06 20:00:00,1,18.46,542.32,75.18,120
SMBLB8,2020-02-07 01:00:00,2020-02-07 02:00:00,1,12.71,564.42,67.39,125
SMBLB8,2020-02-07 07:00:00,2020-02-07 08:00:00,1,13.72,673.68,83.94,114
SMBLB8,2020-02-07 13:00:00,2020-02-07 14:00:00,1,6.42,325.97,69.67,117
SMBLB8,2020-02-07 19:00:00,2020-02-07 20:00:00,1,17.94,450.87,86.66,121
SMBLB8,2020-02-08 01:00:00,2020-02-08 02:00:00,1,7.54,496.04,87.37,125
SMBLB8,2020-02-08 07:00:00,2020-02-08 08:00:00,1,12.4,355.52,78.35,119
SMBLB8,2020-02-08 13:00:00,2020-02-08 14:00:00,1,9.86,337.86,81.99,114
SMBLB8,2020-02-08 19:00:00,2020-02-08 20:00:00,1,12.75,711.79,65.21,129
SMBLB8,2020-02-09 01:00:00,2020-02-09 02:00:00,1,6.14,337.51,74.95,121
SMBLB8,2020-02-09 07:00:00,2020-02-09 08:00:00,1,12.73,753.57,68.87,113
SMBLB8,2020-02-09 13:00:00,2020-02-09 14:00:00,1,16.73,553.49,63.4,128
SMBLB8,2020-02-09 19:00:00,2020-02-09 20:00:00,1,9.72,553.45,81.85,124
SMBLB8,2020-02-10 01:00:00,2020-02-10 02:00:00,1,18.96,443.37,85.25,112
SMBLB8,2020-02-10 07:00:00,2020-02-10 08:00:00,1,7.83,748.3,68.91,113
SMBLB8,2020-02-10 13:00:00,2020-02-10 14:00:00,1,18.72,415.16,60.82,112
SMBLB8,2020-02-10 19:00:00,2020-02-10 20:00:00,1,9.85,345.0,60.12,113
SMBLB8,2020-02-11 01:00:00,2020-02-11 02:00:00,1,7.65,680.11,72.72,125
SMBLB8,2020-02-11 07:00:00,2020-02-11 08:00:00,1,13.23,767.88,76.39,129
SMBLB8,2020-02-11 13:00:00,2020-02-11 14:00:00,1,16.85,774.68,79.13,129
SMBLB8,2020-02-11 19:00:00,2020-02-11 20:00:00,1,5.46,390.27,82.83,129
SMBLB8,2020-02-12 01:00:00,2020-02-12 02:00:00,1,6.03,690.35,72.13,119
SMBLB8,2020-02-12 07:00:00,2020-02-12 08:00:00,1,16.58,484.9,80.72,120
SMBLB8,2020-02-12 13:00:00,2020-02-12 14:00:00,1,5.57,753.72,77.09,124
SMBLB8,2020-02-12 19:00:00,2020-02-12 20:00:00,1,13.84,694.01,80.25,120
SMBLB8,2020-02-13 01:00:00,2020-02-13 02:00:00,1,8.47,389.16,83.8,122
SMBLB8,2020-02-13 07:00:00,2020-02-13 08:00:00,1,10.52,426.62,87.74,126
SMBLB8,2020-02-13 13:00:00,2020-02-13 14:00:00,1,10.48,789.31,79.72,110
SMBLB8,2020-02-13 19:00:00,2020-02-13 20:00:00,1,7.55,582.36,71.09,124
SMBLB8,2020-02-14 01:00:00,2020-02-14 02:00:00,1,7.51,657.57,63.73,119
SMBLB8,2020-02-14 07:00:00,2020-02-14 08:00:00,1,16.93,672.87,64.86,129
SMBLB8,2020-02-14 13:00:00,2020-02-14 14:00:00,1,8.17,515.58,72.27,125
SMBLB8,2020-02-14 19:00:00,2020-02-14 20:00:00,1,18.82,648.07,88.35,117
SMBLB8,2020-02-15 02:00:00,2020-02-15 03:00:00,1,9.18,666.03,76.68,125
SMBLB8,2020-02-15 08:00:00,2020-02-15 09:00:00,1,13.46,746.94,80.45,115
SMBLB8,2020-02-15 14:00:00,2020-02-15 15:00:00,1,17.94,373.13,72.05,128
SMBLB8,2020-02-15 20:00:00,2020-02-15 21:00:00,1,14.63,577.36,64.31,120
SMBLB8,2020-02-16 02:00:00,2020-02-16 03:00:00,1,15.0,324.29,77.65,111
SMBLB8,2020-02-16 08:00:00,2020-02-16 09:00:00,1,16.46,506.89,85.14,112
SMBLB8,2020-02-16 14:00:00,2020-02-16 15:00:00,1,10.0,671.35,69.27,127
SMBLB8,2020-02-16 20:00:00,2020-02-16 21:00:00,1,7.61,317.5,69.48,120
SMBLB8,2020-02-17 02:00:00,2020-02-17 03:00:00,1,15.59,517.77,71.85,123
SMBLB8,2020-02-17 08:00:00,2020-02-17 09:00:00,1,11.77,385.23,81.97,128
SMBLB8,2020-02-17 14:00:00,2020-02-17 15:00:00,1,16.92,483.68,82.69,117
SMBLB8,2020-02-17 20:00:00,2020-02-17 21:00:00,1,12.27,462.53,65.61,128
SMBLB8,2020-02-18 02:00:00,2020-02-18 03:00:00,1,15.88,475.84,60.62,119
SMBLB8,2020-02-18 08:00:00,2020-02-18 09:00:00,1,17.92,514.03,72.86,112
SMBLB8,2020-02-18 14:00:00,2020-02-18 15:00:00,1,19.6,513.28,72.03,123
SMBLB8,2020-02-18 20:00:00,2020-02-18 21:00:00,1,19.86,584.17,70.55,116
SMBLB8,2020-02-19 02:00:00,2020-02-19 03:00:00,1,10.07,367.71,79.85,126
SMBLB8,2020-02-19 08:00:00,2020-02-19 09:00:00,1,10.25,689.12,66.34,113
SMBLB8,2020-02-19 14:00:00,2020-02-19 15:00:00,1,18.49,368.89,69.08,110
SMBLB8,2020-02-19 20:00:00,2020-02-19 21:00:00,1,6.65,348.54,71.15,124
SMBLB8,2020-02-20 02:00:00,2020-02-20 03:00:00,1,7.51,712.03,75.59,115
SMBLB8,2020-02-20 08:00:00,2020-02-20 09:00:00,1,10.36,691.23,87.02,123
SMBLB8,2020-02-20 14:00:00,2020-02-20 15:00:00,1,17.72,358.5,61.16,123
SMBLB8,2020-02-20 20:00:00,2020-02-20 21:00:00,1,8.12,371.81,87.16,123
